Horaire	1	10	11	12	13	14	15	16	17	18	19	2	20	21	22	23	24	25	26	27	28	29	3	30	4	5	6	7	8	9
2020-07-31 16:00:00	37,41	37,316	39,234	37,438	39,208	38,282	37,324	39,057	38,087	38,516	37,693	37,782	38,83	36,729	37,827	36,965	37,367	37,824	37,563	37,456	39,195	38,2	37,313	37,674	34,864	37,754	37,992	37,811	37,196	38,114
2020-07-31 17:00:00	37,154	37,365	38,726	37,316	38,534	38,935	36,912	39,023	37,501	38,251	37,453	38,074	38,127	36,299	37,672	36,892	37,344	37,672	37,435	36,777	38,628	38,026	36,789	38,529	34,337	37,786	37,56	37,791	36,962	37,723
2020-07-31 18:00:00	37,019	36,736	37,214	36,756	37,862	37,356	35,941	37,923	36,485	37,604	36,505	37,428	37,522	35,641	36,721	36,482	36,362	37,329	36,536	36,317	37,003	36,83	36,434	37,187	34,138	36,896	36,81	37,202	36,266	37,021
2020-07-31 19:00:00	35,194	35,768	35,972	35,666	35,618	35,806	35,022	35,529	34,994	35,217	34,659	35,139	35,423	34,241	34,907	34,692	34,855	35,425	34,694	35,369	35,733	35,37	34,598	35,801	33,1	36,027	35,586	35,849	35,283	35,682
2020-07-31 20:00:00	33,521	34,109	33,859	33,549	33,9	33,834	33,344	33,905	33,236	33,932	32,553	33,488	33,791	32,52	33,73	33,741	33,49	33,733	32,586	33,261	32,856	33,528	33,695	33,842	30,942	33,748	34,037	33,065	33,435	33,928
2020-07-31 21:00:00	32,762	32,822	32,551	31,034	32,742	32,724	31,913	32,436	31,483	31,903	29,475	32,495	31,871	29,915	32,159	32,255	31,56	32,318	31,518	32,179	31,69	32,234	32,312	32,458	30,48	32,554	33,558	31,339	32,395	32,277
2020-07-31 22:00:00	31,505	31,861	30,696	29,638	31,299	31,668	31,116	30,311	29,72	30,361	28,595	31,248	30,668	28,202	30,179	31,516	30,787	31,568	30,521	31,024	30,17	31,533	30,986	31,701	28,932	31,308	31,919	29,592	30,013	31,39
2020-07-31 23:00:00	31,089	31,198	31,201	30,775	31,436	31,278	31,009	30,442	30,843	31,031	28,422	30,924	30,438	29,213	30,768	30,999	30,797	31,323	30,636	31,062	31,082	31,136	30,867	31,159	29,54	31,206	30,867	29,348	30,567	31,254
2020-08-01 00:00:00	30,132	28,829	29,062	29,218	30,018	30,219	29,399	29,347	30,018	29,502	29,203	30,009	30,093	28,148	29,518	30,152	30,086	30,284	30,041	30,705	30,818	30,137	29,942	30,539	28,134	30,459	29,579	27,947	28,183	29,053
2020-08-01 01:00:00	28,68	27,622	27,828	26,814	27,627	28,008	27,256	27,995	27,426	27,435	25,752	29,377	28,078	25,439	26,83	27,917	27,134	28,673	28,199	27,986	28,653	28,246	27,295	28,673	25,789	28,573	28,443	27,384	26,147	27,529
2020-08-01 02:00:00	25,942	27,175	26,49	25,349	26,571	26,756	26,368	26,395	25,973	25,842	24,977	26,871	26,266	24,002	25,768	26,534	25,491	26,723	26,631	26,727	26,747	26,948	26,593	27,293	26,703	27,949	27,627	26,304	24,981	26,71
2020-08-01 03:00:00	25,941	26,039	25,757	24,906	25,659	25,814	25,508	25,503	25,088	25,318	23,551	26,208	25,911	23,754	25,069	25,88	25,25	26,008	25,512	25,514	25,875	26,146	25,25	26,382	25,754	26,574	26,91	26,197	24,843	25,828
2020-08-01 04:00:00	25,076	24,679	24,724	23,683	24,834	25,331	24,447	24,906	23,998	24,403	22,342	25,37	24,838	23,38	24,768	25,193	24,237	25,351	25,069	25,17	25,078	25,227	25,255	25,449	23,68	25,707	25,813	24,785	23,119	24,845
2020-08-01 05:00:00	24,627	24,273	23,799	22,839	24,468	24,784	23,908	23,752	23,722	24,182	21,544	24,869	24,07	22,709	24,028	24,461	23,845	25,001	25,087	24,328	24,909	25,392	24,37	25,629	24,785	25,555	25,224	24,035	22,62	24,1
2020-08-01 06:00:00	24,471	24,138	23,743	22,732	24,527	24,392	24,063	23,667	23,263	24,07	21,46	24,632	23,787	22,132	23,38	24,14	23,826	24,707	23,891	23,813	24,133	24,958	24,168	25,106	24,909	25,323	25,399	23,873	23,351	23,833
2020-08-01 07:00:00	24,602	23,993	25,278	23,732	25,578	24,553	24,604	24,305	25,213	25,099	23,884	25,158	24,158	23,298	24,935	24,864	23,482	25,894	24,417	24,075	24,438	24,244	24,632	24,597	23,91	24,513	25,116	25,128	22,113	23,761
2020-08-01 08:00:00	25,702	25,932	27,794	26,545	26,553	25,378	26,622	27,506	26,675	26,732	26,328	26,01	26,141	25,005	26,891	26,044	25,052	27,733	25,813	26,823	26,191	25,524	26,015	25,899	26,042	26,044	26,658	26,574	24,848	25,806
2020-08-01 09:00:00	27,225	27,621	28,856	28,536	28,758	27,51	29,217	29,006	29,051	29,318	29,532	27,781	29,06	27,302	28,637	27,436	27,213	29,006	27,813	28,724	27,789	27,326	27,614	27,743	27,192	27,569	27,614	28,906	26,852	27,697
2020-08-01 10:00:00	28,588	29,347	29,866	29,557	31,388	28,943	30,175	29,507	30,817	30,611	29,298	29,426	31,833	30,189	30,093	29,111	29,299	29,752	29,579	31,406	29,614	29,411	28,95	29,181	30,397	29,409	29,365	29,939	28,555	29,787
2020-08-01 11:00:00	30,063	30,808	32,644	32,161	33,236	30,594	31,243	32,554	32,52	32,601	30,547	31,318	31,986	31,828	31,926	31,543	31,833	31,4	31,183	32,027	33,615	31,934	30,807	31,278	32,205	30,641	31,496	31,771	34,394	31,203
2020-08-01 12:00:00	32,649	33,495	33,94	33,307	33,913	33,165	33,961	33,761	34,479	34,383	32,933	33,122	35,29	32,974	33,238	33,16	34,168	32,39	34,135	34,037	36,007	33,867	32,601	32,774	32,903	32,969	34,069	33,162	32,523	33,23
2020-08-01 13:00:00	35,504	35,486	35,885	35,23	36,699	36,587	35,301	36,231	36,411	36,775	34,543	34,933	35,369	34,842	35,831	35,062	35,438	34,434	35,222	35,499	36,948	35,877	34,727	34,824	34,588	34,794	35,309	34,956	36,406	35,626
2020-08-01 14:00:00	36,009	35,56	37,766	35,567	37,253	36,757	36,465	36,787	37,659	37,628	35,139	36,025	36,719	36,419	36,841	35,854	36,515	35,215	35,415	35,811	37,351	36,432	35,715	36,099	34,322	35,659	36,284	36,18	35,992	35,781
2020-08-01 15:00:00	36,277	36,182	37,984	36,526	37,573	38,259	37,047	38,149	37,354	38,043	36,35	36,97	37,954	36,301	36,812	36,085	36,587	36,205	36,207	35,86	37,852	37,581	36,274	36,701	34,594	36,66	36,93	36,845	36,022	36,312
2020-08-01 16:00:00	36,948	36,233	37,959	36,955	37,53	37,356	36,254	37,596	37,189	37,756	36,398	36,401	37,502	36,325	37,128	36,34	36,5	36,533	36,515	36,734	37,725	37,011	36,395	36,681	33,882	36,851	36,54	36,528	36,033	36,507
2020-08-01 17:00:00	35,761	35,872	36,762	35,827	37,102	36,543	35,692	37,182	36,244	37,041	35,831	36,085	36,49	35,69	36,619	35,601	35,633	35,842	35,906	35,946	36,963	36,235	35,593	36,958	35,595	36,345	36,221	35,944	35,527	36,075
2020-08-01 18:00:00	34,358	34,9	35,263	34,451	34,859	35,017	34,479	34,966	34,581	34,755	34,14	34,697	35,144	34,104	34,542	34,375	34,348	34,578	34,031	34,386	34,824	34,718	34,266	34,956	32,154	34,803	35,027	34,882	34,314	34,847
2020-08-01 19:00:00	29,32	30,214	30,398	29,819	30,071	30,102	30,088	30,055	29,767	29,798	29,697	29,515	30,195	29,099	29,793	29,576	29,476	29,69	28,986	29,259	29,91	29,897	29,208	30,061	27,971	29,861	30,313	30,864	29,789	30,222
2020-08-01 20:00:00	29,24	30,743	30,038	29,188	29,205	29,419	29,555	29,284	29,014	29,163	29,32	29,06	29,71	27,886	29,094	29,362	28,746	29,47	28,715	28,832	29,316	29,4	28,976	29,7	28,736	29,571	29,464	29,685	29,459	29,808
2020-08-01 21:00:00	29,163	29,722	29,328	28,683	29,205	29,394	29,087	29,473	28,549	28,771	27,496	29,281	29,454	27,126	28,911	29,234	28,409	29,215	28,989	29,085	29,259	29,257	29,129	29,814	29,328	29,757	30,108	29,5	28,626	29,239
2020-08-01 22:00:00	28,041	28,255	28,786	27,557	28,544	28,818	28,389	28,39	28,444	27,971	26,268	27,796	28,901	26,96	27,913	28,093	28,019	28,505	27,225	27,927	28,019	28,37	27,5	28,707	27,315	28,915	28,891	28,319	27,062	28,414
2020-08-01 23:00:00	27,327	28,126	28,08	27,638	27,952	27,893	27,861	27,615	27,716	27,349	27,462	27,317	27,985	26,277	27,274	27,529	27,442	27,586	26,877	27,192	27,634	27,755	27,09	27,787	26,192	27,93	28,093	28,531	27,556	27,869
2020-08-02 00:00:00	26,725	26,617	26,912	26,746	26,997	26,907	26,848	27,023	27,076	26,809	26,438	27,221	27,165	26,24	27,066	27,455	26,34	26,994	27,013	27,626	27,305	26,859	27,568	27,062	25,749	27,026	27,498	26,8	25,972	26,771
2020-08-02 01:00:00	26,543	26,079	25,958	25,645	26,065	26,116	26,054	26,172	26,127	26,625	25,139	26,459	26,278	25,385	26,471	26,648	26,534	27,076	26,32	26,758	26,727	26,937	25,985	27,279	25,581	27,238	26,795	25,778	24,768	26,999
2020-08-02 02:00:00	25,179	25,387	25,309	25,104	25,546	25,612	25,539	25,113	25,408	24,907	24,375	24,977	25,737	24,203	24,954	24,963	24,791	25,913	25,546	25,93	25,985	25,522	24,683	25,961	24,254	25,984	25,977	25,021	24,082	25,309
2020-08-02 03:00:00	24,252	24,137	24,126	24,04	24,144	24,231	24,244	24,375	24,368	24,191	23,796	24,301	24,574	23,3	24,364	24,342	24,088	24,503	23,87	24,296	24,24	24,487	24,054	24,737	23,153	24,511	24,82	23,868	22,508	24,238
2020-08-02 04:00:00	23,643	23,445	23,778	23,339	23,434	23,757	23,614	23,738	23,745	23,556	22,864	24,126	23,796	22,386	23,745	24,107	23,199	23,717	23,119	23,181	23,568	23,796	23,676	23,991	22,363	24,014	23,903	22,903	21,976	23,537
2020-08-02 05:00:00	23,341	22,819	23,089	22,976	23,054	23,494	23,217	23,059	23,183	22,979	22,438	23,293	23,282	21,507	23,266	23,417	23,183	23,275	22,408	21,957	23,011	23,318	22,914	23,812	21,757	23,71	23,704	22,597	21,584	22,869
2020-08-02 06:00:00	23,077	22,754	23,056	22,64	23,464	23,551	23,158	22,864	22,967	22,656	21,263	22,949	23,079	21,243	22,882	23,284	22,179	23,385	21,836	21,586	22,147	23,272	22,72	23,471	22,003	23,468	23,498	22,551	21,196	22,942
2020-08-02 07:00:00	23,445	23,272	23,71	23,369	24,037	23,454	23,577	23,425	23,604	23,757	22,914	23,364	23,245	22,748	24,009	23,773	23,064	23,447	22,819	23,164	23,517	23,567	23,169	23,411	22,433	23,279	23,905	23,519	22,668	23,478
2020-08-02 08:00:00	24,137	23,547	23,805	23,676	24,462	23,711	23,843	24,059	24,35	24,221	23,933	24,322	23,819	23,45	24,263	24,247	23,623	23,991	23,778	24,305	24,695	23,958	23,641	23,685	23,365	23,922	23,91	24,207	23,371	23,431
2020-08-02 09:00:00	24,508	25,127	26,239	26,166	26,022	25,118	26,215	25,814	25,64	26,612	26,106	25,191	25,93	25,045	25,647	25,274	25,721	25,274	24,989	25,911	28,175	24,86	25,135	25,455	25,676	25,267	25,208	25,132	24,504	25,279
2020-08-02 10:00:00	25,706	26,426	28,187	27,088	27,225	26,624	27,175	27,517	27,92	27,511	26,715	26,519	27,122	26,123	26,689	26,115	26,394	26,431	26,039	26,924	28,502	26,425	26,006	26,399	26,437	26,073	26,68	27,656	25,856	26,586
2020-08-02 11:00:00	26,625	27,351	28,717	28,115	28	27,842	27,944	29,331	28,852	28,673	27,199	27,064	27,583	27,525	27,013	27,356	27,004	26,937	26,514	26,824	28,119	26,927	27,349	27,312	26,344	27,067	27,542	28,226	27,527	27,472
2020-08-02 12:00:00	28,898	28,227	29,895	28,368	29,959	28,295	29,4	29,663	29,84	29,745	28,422	28,507	29,459	28,558	29,003	28,59	28,725	28,316	28,321	27,971	29,971	28,543	27,377	28,485	27,968	28,798	29,291	28,91	28,299	28,938
2020-08-02 13:00:00	28,299	28,453	30,159	28,881	29,321	29,602	29,382	28,717	29,833	29,579	28,309	28,807	29,722	28,266	28,927	28,823	28,322	28,663	28,58	29,22	30,278	28,747	28,064	29,392	27,954	28,781	28,852	29,094	28,141	28,795
2020-08-02 14:00:00	28,597	28,387	29,584	28,727	30,117	29,677	29,126	30,018	30,624	29,64	28,707	28,905	29,32	29,505	29,186	28,268	28,39	28,015	28,974	29,046	30,767	29,323	27,947	28,763	26,734	28,289	28,136	28,409	28,407	28,455
2020-08-02 15:00:00	27,305	27,373	27,947	27,189	27,799	27,665	27,872	27,92	27,803	27,811	27,184	27,172	27,699	27,173	27,912	27,177	27,308	27,264	27,025	27,568	27,956	27,588	27,175	27,995	25,942	27,411	27,73	27,66	27,143	27,307
2020-08-02 16:00:00	26,485	27,114	27,673	26,354	27,232	26,807	27,129	27,021	26,804	27,049	26,433	26,127	26,83	26,091	26,634	26,727	26,419	26,406	26,373	26,744	27,033	26,598	26,12	26,965	25,609	26,737	27,656	27,356	27,044	27,119
2020-08-02 17:00:00	26,146	26,228	26,752	26,092	26,9	26,905	26,912	26,871	26,479	26,442	26,147	26,552	26,208	26,187	26,751	26,588	26,146	25,726	26,385	26,128	26,438	26,804	26,082	26,397	25,196	26,632	26,698	26,818	25,927	26,378
2020-08-02 18:00:00	25,356	25,616	26,339	25,989	26,4	25,785	26,123	26,653	25,792	26,118	26,333	26,027	26,411	25,021	25,825	26,166	25,307	26,011	26,089	25,555	26,191	25,851	25,382	26,154	25,345	26,063	26,794	26,091	25,43	25,771
2020-08-02 19:00:00	25,43	25,442	25,896	25,22	25,744	25,61	25,673	25,579	25,455	25,501	25,267	25,319	25,662	24,86	25,455	25,659	25,321	25,411	24,944	25,299	25,514	25,685	25,048	25,652	24,562	25,526	26,163	25,84	24,949	25,401
2020-08-02 20:00:00	24,476	24,752	25,158	24,545	24,897	24,805	24,724	24,888	24,738	24,754	24,436	25,015	25,054	24,151	24,555	24,77	24,522	24,665	24,305	24,534	24,768	24,827	24,497	25,09	23,206	25,146	25,489	25,047	24,328	24,86
2020-08-02 21:00:00	24,088	24,485	24,499	24,088	24,223	24,422	24,42	24,17	24,216	24,202	23,926	24,102	24,382	23,62	24,23	24,447	24,079	24,056	23,639	23,942	24,221	24,219	23,942	24,441	23,125	24,546	24,429	24,564	23,798	24,324
2020-08-02 22:00:00	23,431	23,494	23,791	23,6	23,842	23,88	23,842	23,546	23,743	23,461	23,357	23,521	23,914	22,954	23,372	23,553	23,526	23,715	23,018	23,346	23,711	23,655	23,201	24,04	22,579	24,009	24,179	23,66	23,305	23,824
2020-08-02 23:00:00	23,171	22,962	23,167	22,826	23,02	23,119	23,109	23,119	23,155	23,08	22,461	23,173	23,443	22,506	22,899	23,05	23,149	23,279	22,709	23,048	23,204	23,265	22,88	23,399	22,613	23,486	23,658	22,896	22,079	23,013
2020-08-03 00:00:00	22,917	22,595	22,586	22,62	22,716	23,041	22,754	22,93	22,974	22,816	22,091	22,716	23,114	22,245	22,638	22,786	22,803	22,985	22,233	22,442	22,842	22,905	22,524	23,265	22,72	23,211	23,683	22,402	21,698	22,659
2020-08-03 01:00:00	22,408	22,343	22,308	22,104	22,361	22,418	22,561	22,233	22,501	22,37	22,082	22,526	22,568	21,516	22,363	22,502	22,326	22,451	22,193	22,324	22,534	22,547	22,096	22,938	21,458	22,656	23,07	22,138	21,469	22,34
2020-08-03 02:00:00	21,955	21,822	22,091	21,833	21,861	21,992	21,944	21,847	21,913	21,91	21,322	22,1	22,025	21,382	21,962	22,218	21,982	21,996	21,543	21,723	22,179	22,138	21,791	22,513	21,159	22,334	21,996	21,427	20,596	21,707
2020-08-03 03:00:00	21,138	21,045	21,568	21,395	21,402	21,667	21,802	21,152	21,382	21,054	21,161	21,288	21,539	20,63	21,167	21,368	21,208	21,447	20,838	21,11	21,458	21,597	20,918	21,849	20,259	21,807	21,739	20,789	20,201	21,404
2020-08-03 04:00:00	21,248	20,495	20,732	20,645	21,022	21,273	20,909	21,163	21,302	21,243	20,598	21,268	21,414	20,475	21,132	21,36	21,121	20,958	20,98	21,076	21,263	21,016	21,08	21,23	20,155	21,255	21,141	20,486	19,796	20,448
2020-08-03 05:00:00	20,956	20,598	20,656	20,391	21,358	21,389	21,411	21,056	21,192	21,074	20,116	20,922	21,027	20,49	20,918	21,281	21,067	21,205	20,596	20,782	21,205	21,255	20,736	21,647	19,907	21,377	20,691	20,439	19,735	20,674
2020-08-03 06:00:00	21,105	20,674	20,889	20,916	21,416	21,687	21,076	21,149	21,266	21,018	20,743	21,056	21,416	20,213	20,745	21,047	21,197	21,346	20,623	20,947	21,257	21,378	20,723	21,773	20,032	21,532	21,281	20,869	19,56	20,691
2020-08-03 07:00:00	20,722	21,373	21,499	20,854	21,168	21,25	21,377	21,063	21,025	20,994	20,86	20,681	21,094	20,283	20,849	20,987	20,767	20,958	20,442	20,676	21,225	21,085	20,645	21,255	20,146	21,185	21,51	20,925	20,84	21,179
2020-08-03 08:00:00	20,554	21,286	21,795	20,831	21,147	20,989	21,281	20,716	20,871	20,807	20,663	20,552	20,982	20,197	20,756	20,953	20,707	20,707	20,217	20,375	20,738	21,085	20,254	20,88	19,934	21,034	21,029	21,69	20,84	21,143
2020-08-03 09:00:00	20,182	20,698	20,887	20,493	20,771	20,891	20,945	20,751	20,619	20,537	20,483	20,455	20,989	20,037	20,453	20,541	20,285	20,226	20,059	20,03	20,736	20,696	20,581	20,916	20,146	20,896	21,802	20,78	20,475	20,834
2020-08-03 10:00:00	20,364	20,32	19,921	19,839	20,738	20,878	20,419	20,936	20,789	20,492	20,113	20,283	20,18	20,067	20,43	20,53	20,479	20,989	19,1	19,169	20,278	21,311	20,083	21,546	19,942	21,743	21,418	20,814	20,054	19,943
2020-08-03 11:00:00	19,897	20,287	20,27	20,08	20,384	20,451	20,691	20,146	20,1	19,923	20,024	19,916	20,464	19,578	19,951	19,997	19,802	20,118	19,249	19,478	19,846	19,997	19,77	20,488	19,157	20,506	21	20,559	19,958	20,301
2020-08-03 12:00:00	19,291	19,835	19,735	19,508	19,669	19,371	19,521	19,573	19,197	19,276	19,539	19,667	19,591	17,91	18,626	19,538	19,163	19,641	18,955	19,824	19,445	18,986	19,538	20,186	19,083	19,772	20,451	19,805	18,986	19,892
2020-08-03 13:00:00	18,805	18,981	18,824	18,605	18,872	18,971	19,124	18,9	18,689	18,818	18,622	19,031	18,971	18,096	18,831	18,945	18,506	18,996	20,605	20,805	19,597	18,934	19,163	18,968	18,629	19,061	20,206	19,085	18,62	19,107
2020-08-03 14:00:00	18,805	18,141	18,163	18,199	18,652	18,389	18,635	18,669	18,644	18,596	18,269	19,135	19,018	18,753	18,921	19,204	18,644	18,434	20,448	19,63	19,05	18,971	19,228	19,118	18,449	19,066	20,023	18,82	18,312	18,286
2020-08-03 15:00:00	19,745	19,916	19,58	19,428	19,691	19,654	19,669	19,689	20	19,791	19,258	20,162	19,556	19,208	20,002	19,809	19,475	19,861	20,493	20,521	19,945	19,63	20,041	20,048	19,239	20,228	21,042	20,333	19,43	19,66
2020-08-03 16:00:00	20,061	19,794	20,002	19,796	20,364	20,105	20,217	19,848	20,032	20,393	19,536	21,25	19,936	19,864	20,512	20,402	19,813	20,116	21,362	21,543	21,721	20,215	21,389	20,34	20,303	20,223	21,051	21,116	20,043	20,173
2020-08-03 17:00:00	18,893	19,864	19,759	18,777	19,739	19,262	19,016	19,304	19,208	18,641	19,152	19,053	19,761	16,711	17,795	18,624	18,359	19,26	18,747	18,956	19,323	18,241	18,534	19,297	18,962	19,547	20,442	20,472	18,869	19,504
2020-08-03 18:00:00	21,622	20,193	20,032	19,65	20,173	20,389	20,243	19,452	19,286	19,934	19,022	22,292	19,722	17,268	20,316	20,561	19,912	20,967	20,208	20,567	21,116	20,274	20,525	20,845	20,287	20,66	21,167	20,882	19,8	20,409
2020-08-03 19:00:00	19,066	19,776	19,521	19,161	20,01	19,464	19,514	19,419	19,796	19,942	19,001	18,47	19,656	18,908	20,12	19,094	19,326	19,816	17,296	17,746	18,158	19,1	18,427	19,604	18,056	19,464	20,232	20,184	19,33	19,695
2020-08-03 20:00:00	15,24	15,277	15,192	14,736	15,277	15,334	15,505	15,151	14,901	15,094	14,687	15,309	15,344	14,261	14,951	15,188	14,999	15,054	14,764	15,246	15,157	15,155	14,814	15,907	14,551	15,56	15,77	15,963	14,531	15,074
2020-08-03 21:00:00	16,433	15,885	16,311	15,285	16,162	16,63	15,446	15,582	15,198	15,967	14,713	16,284	16,01	14,497	15,452	15,998	15,319	16,53	15,756	16,886	16,094	16,098	15,803	16,956	14,943	16,123	17,738	16,024	14,923	15,967
2020-08-03 22:00:00	16,428	15,926	15,844	15,639	16,076	15,985	15,656	16,061	15,68	16,14	15,159	16,959	15,678	14,555	15,58	16,199	15,222	16,59	16,449	16,79	16,104	15,881	16,207	16,792	15,38	16,63	16,871	15,662	15,097	15,924
2020-08-03 23:00:00	16,035	15,876	15,662	15,305	15,596	15,821	15,698	15,558	15,464	15,698	14,923	16,304	15,715	14,467	15,56	16,033	15,06	16,119	15,582	15,75	15,743	15,582	15,817	16,179	15,342	16,162	16,337	15,627	14,601	15,838
2020-08-04 00:00:00	16,17	15,6	15,766	15,309	15,631	15,84	15,797	15,604	15,529	16,09	14,832	15,901	15,803	14,723	15,842	15,905	15,344	15,987	15,454	15,454	15,521	15,897	15,578	16,02	15,062	15,942	16,767	15,821	14,653	15,835
2020-08-04 01:00:00	15,658	15,611	15,748	15,147	15,541	15,866	15,527	15,696	15,502	15,723	14,884	15,643	15,688	14,321	15,645	15,864	15,411	15,866	15,161	15,257	15,517	15,766	15,49	16,018	14,981	15,934	16,309	15,672	14,693	15,858
2020-08-04 02:00:00	15,739	15,452	15,5	15,222	15,281	15,423	15,523	15,366	15,321	15,562	14,766	15,338	15,509	13,992	15,184	15,582	15,604	15,656	15,206	16,424	15,036	15,441	15,425	15,67	14,734	15,756	16,354	15,5	14,457	15,397
2020-08-04 03:00:00	15,555	15,509	15,348	15,129	15,208	15,382	15,555	15,37	15,364	15,291	14,719	15,611	15,372	13,943	14,989	15,415	15,084	15,754	15,054	15,85	15,311	15,507	15,147	15,584	14,643	15,713	16,286	15,439	14,371	15,488
2020-08-04 04:00:00	15,476	15,311	15,33	15,084	15,214	15,332	15,332	15,161	15,244	15,171	14,625	15,907	15,169	13,65	14,798	15,319	15,086	15,515	15,911	16,698	16,573	15,509	15,038	15,643	14,854	15,754	16,247	15,503	14,419	15,271
2020-08-04 05:00:00	15,705	15,238	15,439	15,119	15,173	15,277	15,376	15,317	15,413	14,878	14,695	16,234	15,25	13,86	14,727	16,086	15,107	15,523	16,193	16,756	16,94	15,358	15,782	15,698	14,719	15,936	16,296	15,421	14,417	15,285
2020-08-04 06:00:00	15,417	15,257	15,285	15,101	15,222	15,431	15,293	15,238	15,182	15,151	14,754	15,25	15,443	14,481	15,151	15,423	15,032	15,551	15,291	16,162	16,545	15,309	14,963	15,75	14,727	15,741	16,055	15,391	14,533	15,194
2020-08-04 07:00:00	15,959	16,074	16,317	15,977	17,019	16,344	16,667	15,918	17,061	16,513	15,717	16,102	16,24	15,212	16,183	16,096	15,682	17,241	15,513	16,076	16,534	16,282	15,531	17,011	15,996	17,082	17,285	16,393	15,246	16,104
2020-08-04 08:00:00	16,811	17,512	19,805	18,205	18,777	17,557	18,167	18,273	18,613	17,916	18,365	17,03	17,98	16,468	17,537	16,952	17,09	17,694	16,319	17,556	19,128	17,405	16,418	17,715	16,486	18,199	18,628	18,773	16,896	17,734
2020-08-04 09:00:00	17,371	17,723	18,504	17,447	17,696	17,594	17,927	17,649	17,523	17,838	17,201	17,466	17,647	17,034	17,489	17,462	17,142	17,245	17,027	17,405	17,719	17,449	17,233	17,723	16,713	18,137	17,893	17,872	16,956	17,793
2020-08-04 10:00:00	17,457	17,782	18,214	17,702	18,116	17,886	17,933	18,024	17,973	17,969	17,481	17,635	17,907	17,634	17,948	17,708	17,457	17,687	17,241	17,537	17,764	17,63	17,592	18,143	17,078	17,78	19,042	18,588	17,319	17,736
2020-08-04 11:00:00	18,18	18,468	19,033	18,258	18,618	18,354	18,489	19,042	18,436	18,83	18,084	18,494	18,858	18,329	18,714	18,524	18,075	18,214	18,399	18,646	18,708	18,579	18,393	18,611	17,464	18,489	19,204	19,12	18,156	18,438
2020-08-04 12:00:00	19,715	20,226	20,65	19,997	20,475	20,103	20,127	20,805	20,43	20,283	19,918	19,829	20,572	19,504	20,089	19,877	19,419	19,859	20,103	20,107	20,572	19,966	19,879	20,283	19,451	20,045	20,616	20,393	19,697	20,519
2020-08-04 13:00:00	20,444	21,092	21,854	20,331	20,978	20,803	20,736	21,038	20,818	21,067	20,541	20,698	21,286	20,338	20,816	20,629	20,263	20,583	20,652	20,887	21,007	20,552	20,417	20,78	20,14	20,769	21,485	21,434	20,51	20,863
2020-08-04 14:00:00	21,369	21,382	22,052	21,577	21,865	22,037	21,908	22,233	21,87	21,912	21,429	21,494	22,267	21,1	21,564	21,322	21,185	21,442	21,816	21,73	22,105	21,654	21,228	21,802	20,823	21,723	22,048	22,016	21,572	21,57
2020-08-04 15:00:00	21,555	22,03	22,647	21,98	22,702	22,048	22,154	22,351	22,211	21,93	21,656	21,6	22,301	21,281	21,719	21,782	21,521	21,827	22,689	22,327	22,443	21,937	21,613	22,224	21,246	22,084	23,008	22,288	21,813	22,272
2020-08-04 16:00:00	23,598	23,197	24,431	23,457	24,621	24,047	23,434	24,054	24,063	24,653	23,717	24,051	24,375	22,986	23,468	22,691	23,425	24,165	23,84	23,417	25,321	24,268	23,139	23,827	24,012	24,224	24,452	23,621	22,732	23,284
2020-08-04 17:00:00	23,949	22,599	22,995	22,77	24,21	23,554	22,641	23,401	23,061	24,569	22,259	24,942	23,185	23,826	24,994	24,191	23,655	23,917	23,98	23,669	25,671	23,794	24,259	25,281	23,392	24,114	24,261	23,713	22,297	22,761
2020-08-04 18:00:00	25,071	23,602	23,926	23,88	25,008	23,922	23,584	24,934	23,792	24,538	24,182	25,005	24,703	22,912	23,956	23,526	23,593	24,646	23,512	23,512	24,352	23,868	23,503	24,314	23,086	24,231	24,308	23,738	23,311	23,692
2020-08-04 19:00:00	23,219	23,213	23,188	23,621	23,604	23,125	23,002	23,167	22,821	22,915	22,969	23,073	23,341	22,118	22,599	22,819	22,862	23,199	22,661	22,988	23,261	23,149	22,825	23,42	21,904	23,397	23,812	22,885	22,883	23,011
2020-08-04 20:00:00	22,356	22,243	22,172	21,974	21,753	22,283	22,064	22,102	22,023	22,252	21,678	22,284	22,47	21,375	21,687	22,082	21,917	22,309	21,606	22,445	22,095	22,261	21,888	22,44	20,916	22,392	22,415	22,22	21,836	22,132
2020-08-04 21:00:00	20,763	21,474	21,584	21,25	21,245	21,829	21,528	21,243	21,045	21,214	20,803	20,949	21,33	20,714	21,089	21,183	20,687	21,573	20,752	20,643	20,433	20,933	20,887	21,917	20,21	21,831	22,13	21,407	21,067	21,452
2020-08-04 22:00:00	20,409	20,709	20,816	20,705	20,711	21,109	20,871	20,364	20,519	20,444	20,05	20,164	20,876	19,652	20,322	20,444	20,081	21,043	19,663	20,241	20,164	20,785	20,256	21,208	19,728	21,141	21,301	21,056	19,929	20,725
2020-08-04 23:00:00	19,671	19,776	19,685	19,591	19,98	20,195	19,408	19,689	19,802	19,868	19,304	20,002	20,208	17,899	19,044	19,977	19,932	20,224	19,467	19,978	19,025	19,827	19,791	20,217	18,553	20,289	20,243	19,427	18,635	19,236
